bootstrap_id	Method	Metric	Value
241	Complete Hi-C clique	F1	0.2311003828354423
242	SGMCI	AUROC	0.8413865673320358
242	SGMCI	AUPRC	0.8367540020614335
242	SGMCI	Precision	0.6289369363324778
242	SGMCI	Recall	0.9795189745554608
242	SGMCI	F1	0.7660211992958537
242	Complete Hi-C clique	AUROC	0.564154558088123
242	Complete Hi-C clique	AUPRC	0.587366187929927
242	Complete Hi-C clique	Precision	0.9873835788361186
242	Complete Hi-C clique	Recall	0.1301659729357878
242	Complete Hi-C clique	F1	0.23000992483285507
243	SGMCI	AUROC	0.8421303844346797
243	SGMCI	AUPRC	0.8382992963327467
243	SGMCI	Precision	0.6295678926024332
243	SGMCI	Recall	0.9800849892892597
243	SGMCI	F1	0.766662239069796
243	Complete Hi-C clique	AUROC	0.5642560115834289
243	Complete Hi-C clique	AUPRC	0.5874386597710061
243	Complete Hi-C clique	Precision	0.9870181219110379
243	Complete Hi-C clique	Recall	0.13042721050523345
243	Complete Hi-C clique	F1	0.2304077284579234
244	SGMCI	AUROC	0.842907861273404
244	SGMCI	AUPRC	0.8387593395369566
244	SGMCI	Precision	0.6297155571457322
244	SGMCI	Recall	0.9808687019975966
244	SGMCI	F1	0.7670114465091893
244	Complete Hi-C clique	AUROC	0.5644110250196425
244	Complete Hi-C clique	AUPRC	0.5875384677483129
244	Complete Hi-C clique	Precision	0.9862824888422158
244	Complete Hi-C clique	Recall	0.13085389853532803
244	Complete Hi-C clique	F1	0.2310530928548365
245	SGMCI	AUROC	0.840654396103831
245	SGMCI	AUPRC	0.8370230497705035
245	SGMCI	Precision	0.628464214517453
245	SGMCI	Recall	0.980041449694352
245	SGMCI	F1	0.7658300416101034
245	Complete Hi-C clique	AUROC	0.564167592114664
245	Complete Hi-C clique	AUPRC	0.5872119013275481
245	Complete Hi-C clique	Precision	0.9846386135364013
245	Complete Hi-C clique	Recall	0.13061007680384543
245	Complete Hi-C clique	F1	0.2306278878458688
246	SGMCI	AUROC	0.8422814759972892
246	SGMCI	AUPRC	0.8391048315355738
246	SGMCI	Precision	0.6298425743461125
246	SGMCI	Recall	0.9796844250161096
246	SGMCI	F1	0.7667432239949294
246	Complete Hi-C clique	AUROC	0.5641279274090997
246	Complete Hi-C clique	AUPRC	0.5873371337070821
246	Complete Hi-C clique	Precision	0.9873141724479683
246	Complete Hi-C clique	Recall	0.1301224333408802
246	Complete Hi-C clique	F1	0.22994006447492937
247	SGMCI	AUROC	0.8421261136077008
247	SGMCI	AUPRC	0.8379853181371609
247	SGMCI	Precision	0.6301109723101399
247	SGMCI	Recall	0.9794928507985162
247	SGMCI	F1	0.7668833581613834
247	Complete Hi-C clique	AUROC	0.5650445851733353
247	Complete Hi-C clique	AUPRC	0.5881874846852498
247	Complete Hi-C clique	Precision	0.987234596847727
247	Complete Hi-C clique	Recall	0.13199463592190738
247	Complete Hi-C clique	F1	0.23285608946786288
248	SGMCI	AUROC	0.8417287450261924
248	SGMCI	AUPRC	0.8377218715242007
248	SGMCI	Precision	0.6289662116804654
248	SGMCI	Recall	0.9790661627684216
248	SGMCI	F1	0.7659043998937322
248	Complete Hi-C clique	AUROC	0.5633554572301379
248	Complete Hi-C clique	AUPRC	0.5866268932368943
248	Complete Hi-C clique	Precision	0.9874891282531612
248	Complete Hi-C clique	Recall	0.12852888416726171
248	Complete Hi-C clique	F1	0.22745309550410295
249	SGMCI	AUROC	0.84177694918465
249	SGMCI	AUPRC	0.8380602135745143
249	SGMCI	Precision	0.6290366759646936
249	SGMCI	Recall	0.9798934150716662
249	SGMCI	F1	0.7662096694572207
249	Complete Hi-C clique	AUROC	0.5638263722645052
249	Complete Hi-C clique	AUPRC	0.5869436188365703
249	Complete Hi-C clique	Precision	0.9854545454545455
249	Complete Hi-C clique	Recall	0.12979153241958236
249	Complete Hi-C clique	F1	0.22937297538530196
250	SGMCI	AUROC	0.8410331054999197
250	SGMCI	AUPRC	0.8370760033717173
250	SGMCI	Precision	0.6291574124320968
250	SGMCI	Recall	0.9792925686619411
250	SGMCI	F1	0.7661154350528808
250	Complete Hi-C clique	AUROC	0.5644627656114528
250	Complete Hi-C clique	AUPRC	0.5875834639064026
250	Complete Hi-C clique	Precision	0.9862295081967213
250	Complete Hi-C clique	Recall	0.13096710148208782
250	Complete Hi-C clique	F1	0.23122809175327472
251	SGMCI	AUROC	0.8414142462680128
251	SGMCI	AUPRC	0.8375216665737533
251	SGMCI	Precision	0.6291862818548792
251	SGMCI	Recall	0.9799456625855553
251	SGMCI	F1	0.7663366201786881
251	Complete Hi-C clique	AUROC	0.5645018610032264
251	Complete Hi-C clique	AUPRC	0.5876864798394106
251	Complete Hi-C clique	Precision	0.9873218156736517
251	Complete Hi-C clique	Recall	0.13088002229227258
251	Complete Hi-C clique	F1	0.2311223195269912
252	SGMCI	AUROC	0.8421633275972905
252	SGMCI	AUPRC	0.8380246009813322
252	SGMCI	Precision	0.6292178171328906
252	SGMCI	Recall	0.9801372368031488
252	SGMCI	F1	0.7664185862822669
252	Complete Hi-C clique	AUROC	0.5647648276781261
252	Complete Hi-C clique	AUPRC	0.5879817433975264
252	Complete Hi-C clique	Precision	0.9881373705597064
252	Complete Hi-C clique	Recall	0.13128929448440413
252	Complete Hi-C clique	F1	0.23178268355675813
253	SGMCI	AUROC	0.8432276207026514
253	SGMCI	AUPRC	0.8399291034389174
253	SGMCI	Precision	0.629502822393412
253	SGMCI	Recall	0.9798411675577771
253	SGMCI	F1	0.7665393903681023
253	Complete Hi-C clique	AUROC	0.5645597749036246
253	Complete Hi-C clique	AUPRC	0.5877178279364307
253	Complete Hi-C clique	Precision	0.9869499639320611
253	Complete Hi-C clique	Recall	0.13105418067190303
253	Complete Hi-C clique	F1	0.2313836125054771
254	SGMCI	AUROC	0.8427661493353928
254	SGMCI	AUPRC	0.8378736826640322
254	SGMCI	Precision	0.6297378050827542
254	SGMCI	Recall	0.9800588655323151
254	SGMCI	F1	0.7667802152881864
254	Complete Hi-C clique	AUROC	0.5641026994007381
254	Complete Hi-C clique	AUPRC	0.5872201011770639
254	Complete Hi-C clique	Precision	0.9857707509881423
254	Complete Hi-C clique	Recall	0.13030529963949217
254	Complete Hi-C clique	F1	0.23018351305203896
255	SGMCI	AUROC	0.841231347546028
255	SGMCI	AUPRC	0.8380221466530575
255	SGMCI	Precision	0.6289996923851338
255	SGMCI	Recall	0.9793099844999043
255	SGMCI	F1	0.7660038210964026
255	Complete Hi-C clique	AUROC	0.5641119142417983
255	Complete Hi-C clique	AUPRC	0.5872326762971138
255	Complete Hi-C clique	Precision	0.985836627140975
255	Complete Hi-C clique	Recall	0.13031400755847367
255	Complete Hi-C clique	F1	0.2301988955375409
256	SGMCI	AUROC	0.8412869370376898
256	SGMCI	AUPRC	0.8375048135141678
256	SGMCI	Precision	0.6296934919524143
256	SGMCI	Recall	0.9794580191225901
256	SGMCI	F1	0.7665634168532319
256	Complete Hi-C clique	AUROC	0.5644598421745548
256	Complete Hi-C clique	AUPRC	0.5876584803255083
256	Complete Hi-C clique	Precision	0.9875057539291116
256	Complete Hi-C clique	Recall	0.13076681934551282
256	Complete Hi-C clique	F1	0.23095082471452194
257	SGMCI	AUROC	0.8425650607203303
257	SGMCI	AUPRC	0.8388144068472319
257	SGMCI	Precision	0.6296642365171463
257	SGMCI	Recall	0.9799717863424998
257	SGMCI	F1	0.7666990274726211
257	Complete Hi-C clique	AUROC	0.5642328112633822
257	Complete Hi-C clique	AUPRC	0.5873391325161115
257	Complete Hi-C clique	Precision	0.985734946095188
257	Complete Hi-C clique	Recall	0.13057524512791932
257	Complete Hi-C clique	F1	0.23060361399461746
258	SGMCI	AUROC	0.840372811640455
258	SGMCI	AUPRC	0.8371596411455987
258	SGMCI	Precision	0.6281469898358092
258	SGMCI	Recall	0.9794318953656456
258	SGMCI	F1	0.7654084069983463
258	Complete Hi-C clique	AUROC	0.5642680596177437
258	Complete Hi-C clique	AUPRC	0.5874422601399649
258	Complete Hi-C clique	Precision	0.9868923725464366
258	Complete Hi-C clique	Recall	0.13047075010014106
258	Complete Hi-C clique	F1	0.23047223504076292
259	SGMCI	AUROC	0.8418059522725467
259	SGMCI	AUPRC	0.8382445395297422
259	SGMCI	Precision	0.6284953469807013
259	SGMCI	Recall	0.9803636426966683
259	SGMCI	F1	0.7659515118941114
259	Complete Hi-C clique	AUROC	0.5634572093083048
259	Complete Hi-C clique	AUPRC	0.5866685270432244
259	Complete Hi-C clique	Precision	0.9866
259	Complete Hi-C clique	Recall	0.12886849300754105
259	Complete Hi-C clique	F1	0.22796099755079408
260	SGMCI	AUROC	0.8413405054442299
260	SGMCI	AUPRC	0.8379852301516253
260	SGMCI	Precision	0.6288591841180644
260	SGMCI	Recall	0.9803288110207422
260	SGMCI	F1	0.7662110059586401
260	Complete Hi-C clique	AUROC	0.5644242049936892
260	Complete Hi-C clique	AUPRC	0.5876521386130692
260	Complete Hi-C clique	Precision	0.9879478398314014
260	Complete Hi-C clique	Recall	0.13062749264180845
260	Complete Hi-C clique	F1	0.23074556613496178
261	SGMCI	AUROC	0.8423881649784062
261	SGMCI	AUPRC	0.8391552699479693
261	SGMCI	Precision	0.6290937979031699
261	SGMCI	Recall	0.9791880736341629
261	SGMCI	F1	0.7660362962559267
261	Complete Hi-C clique	AUROC	0.5645563445446481
261	Complete Hi-C clique	AUPRC	0.5877886984391996
261	Complete Hi-C clique	Precision	0.9881641241451867
261	Complete Hi-C clique	Recall	0.13086260645430955
261	Complete Hi-C clique	F1	0.23111821970687296
262	SGMCI	AUROC	0.841656473116646
262	SGMCI	AUPRC	0.8372808416930984
262	SGMCI	Precision	0.6296866256295467
262	SGMCI	Recall	0.9798585833957401
262	SGMCI	F1	0.7666809748652644
262	Complete Hi-C clique	AUROC	0.5641078588651686
262	Complete Hi-C clique	AUPRC	0.5871979084922334
262	Complete Hi-C clique	Precision	0.9853250855488287
262	Complete Hi-C clique	Recall	0.13038367091032585
262	Complete Hi-C clique	F1	0.230293615515942
263	SGMCI	AUROC	0.8427656455455981
263	SGMCI	AUPRC	0.838474040571181
263	SGMCI	Precision	0.6296963660171683
263	SGMCI	Recall	0.9798847071526846
263	SGMCI	F1	0.7666961913197521
263	Complete Hi-C clique	AUROC	0.5640432647341037
263	Complete Hi-C clique	AUPRC	0.5871755754793428
263	Complete Hi-C clique	Precision	0.9859498680738786
263	Complete Hi-C clique	Recall	0.13015726501680627
263	Complete Hi-C clique	F1	0.2299573839597532
264	SGMCI	AUROC	0.8427623519489158
264	SGMCI	AUPRC	0.8390332134315438
264	SGMCI	Precision	0.62905805124076
264	SGMCI	Recall	0.9796583012591651
264	SGMCI	F1	0.7661536366112776
264	Complete Hi-C clique	AUROC	0.5648008536854959
264	Complete Hi-C clique	AUPRC	0.5878911926270166
264	Complete Hi-C clique	Precision	0.9861092995956697
264	Complete Hi-C clique	Recall	0.13167244291959107
264	Complete Hi-C clique	F1	0.23232338751805306
265	SGMCI	AUROC	0.8421142436902953
265	SGMCI	AUPRC	0.8388268155353505
265	SGMCI	Precision	0.6292444548814377
265	SGMCI	Recall	0.9799979100994445
265	SGMCI	F1	0.7663957451589948
265	Complete Hi-C clique	AUROC	0.5651751137144149
265	Complete Hi-C clique	AUPRC	0.588377169731922
265	Complete Hi-C clique	Precision	0.9883372426374772
265	Complete Hi-C clique	Recall	0.13209042303070412
265	Complete Hi-C clique	F1	0.23303581030218307
266	SGMCI	AUROC	0.8405343162274315
266	SGMCI	AUPRC	0.8376889493344624
266	SGMCI	Precision	0.6290393855826728
266	SGMCI	Recall	0.979240321148052
266	SGMCI	F1	0.7660119410508534
266	Complete Hi-C clique	AUROC	0.5644886810291796
266	Complete Hi-C clique	AUPRC	0.5875730835548261
266	Complete Hi-C clique	Precision	0.9856628477905074
266	Complete Hi-C clique	Recall	0.13110642818579216
266	Complete Hi-C clique	F1	0.23142960349849745
267	SGMCI	AUROC	0.8425130802548211
267	SGMCI	AUPRC	0.8385881497997661
267	SGMCI	Precision	0.6297654164124552
267	SGMCI	Recall	0.9797453804489803
267	SGMCI	F1	0.7667047138792825
267	Complete Hi-C clique	AUROC	0.5646658809412823
267	Complete Hi-C clique	AUPRC	0.5877636971256367
267	Complete Hi-C clique	Precision	0.9860811605567535
267	Complete Hi-C clique	Recall	0.1314024974311639
267	Complete Hi-C clique	F1	0.23190232132840533
268	SGMCI	AUROC	0.8422643990385983
268	SGMCI	AUPRC	0.838782366382633
268	SGMCI	Precision	0.6293398943159896
268	SGMCI	Recall	0.9800588655323151
268	SGMCI	F1	0.766485172283458
268	Complete Hi-C clique	AUROC	0.5649664222417192
268	Complete Hi-C clique	AUPRC	0.5881487445523825
268	Complete Hi-C clique	Precision	0.9877913429522752
268	Complete Hi-C clique	Recall	0.13175081419042478
268	Complete Hi-C clique	F1	0.23249202873496982
269	SGMCI	AUROC	0.8421882903350553
269	SGMCI	AUPRC	0.8390555198955003
269	SGMCI	Precision	0.6283430524834104
269	SGMCI	Recall	0.9795625141503683
269	SGMCI	F1	0.7655938420912932
269	Complete Hi-C clique	AUROC	0.5645885513665373
269	Complete Hi-C clique	AUPRC	0.587866134839288
269	Complete Hi-C clique	Precision	0.9889400921658986
269	Complete Hi-C clique	Recall	0.13081035894042042
269	Complete Hi-C clique	F1	0.23105792598517244
270	SGMCI	AUROC	0.843097510321493
270	SGMCI	AUPRC	0.8403159855241388
270	SGMCI	Precision	0.629762571396573
270	SGMCI	Recall	0.9793186924188857
270	SGMCI	F1	0.7665719212863561
270	Complete Hi-C clique	AUROC	0.5632962030507899
270	Complete Hi-C clique	AUPRC	0.5864505694094425
270	Complete Hi-C clique	Precision	0.9854656977131809
270	Complete Hi-C clique	Recall	0.12871175046587366
270	Complete Hi-C clique	F1	0.22768548256660276
271	SGMCI	AUROC	0.8417863291902019
271	SGMCI	AUPRC	0.838226386353506
271	SGMCI	Precision	0.6299703264094956
271	SGMCI	Recall	0.979806335881851
271	SGMCI	F1	0.7668752215043211
271	Complete Hi-C clique	AUROC	0.5643812625645035
271	Complete Hi-C clique	AUPRC	0.587549196792394
271	Complete Hi-C clique	Precision	0.9869147816938454
271	Complete Hi-C clique	Recall	0.13069715599366064
271	Complete Hi-C clique	F1	0.2308260154099319
272	SGMCI	AUROC	0.8423601450467487
272	SGMCI	AUPRC	0.8382961506569471
272	SGMCI	Precision	0.6294685828128848
272	SGMCI	Recall	0.9794754349605531
272	SGMCI	F1	0.7664020713385343
272	Complete Hi-C clique	AUROC	0.5642613793870771
272	Complete Hi-C clique	AUPRC	0.5874515155965405
272	Complete Hi-C clique	Precision	0.9871473767466385
272	Complete Hi-C clique	Recall	0.13041850258625193
272	Complete Hi-C clique	F1	0.23039766171832934
273	SGMCI	AUROC	0.8422458639170239
273	SGMCI	AUPRC	0.8385750982664867
273	SGMCI	Precision	0.629550884299694
273	SGMCI	Recall	0.979806335881851
273	SGMCI	F1	0.7665643617981585
273	Complete Hi-C clique	AUROC	0.5634687504205408
273	Complete Hi-C clique	AUPRC	0.5866677807911745
273	Complete Hi-C clique	Precision	0.9864081551069358
273	Complete Hi-C clique	Recall	0.12892074052143018
273	Complete Hi-C clique	F1	0.22803761349896412
274	SGMCI	AUROC	0.8424733777925351
274	SGMCI	AUPRC	0.8385056047465175
274	SGMCI	Precision	0.6302824200388811
274	SGMCI	Recall	0.9796495933401835
274	SGMCI	F1	0.7670583743279776
274	Complete Hi-C clique	AUROC	0.5641613285624328
274	Complete Hi-C clique	AUPRC	0.5872909722603357
274	Complete Hi-C clique	Precision	0.9860388541323675
274	Complete Hi-C clique	Recall	0.13038367091032585
274	Complete Hi-C clique	F1	0.2303130984518124
275	SGMCI	AUROC	0.841716469731971
275	SGMCI	AUPRC	0.8379113871122138
275	SGMCI	Precision	0.6295805072415105
275	SGMCI	Recall	0.9796495933401835
275	SGMCI	F1	0.7665383436105339
275	Complete Hi-C clique	AUROC	0.5645976481120231
275	Complete Hi-C clique	AUPRC	0.5877769668087288
275	Complete Hi-C clique	Precision	0.9873401115119711
275	Complete Hi-C clique	Recall	0.13107159650986608
275	Complete Hi-C clique	F1	0.23142147705695595
276	SGMCI	AUROC	0.8411275258323367
276	SGMCI	AUPRC	0.8369611233434142
276	SGMCI	Precision	0.6282147246117752
276	SGMCI	Recall	0.9793186924188857
276	SGMCI	F1	0.7654241164099668
276	Complete Hi-C clique	AUROC	0.5636775321368798
276	Complete Hi-C clique	AUPRC	0.5868301075752368
276	Complete Hi-C clique	Precision	0.985871583974529
276	Complete Hi-C clique	Recall	0.12942579982235844
276	Complete Hi-C clique	F1	0.2288129070000154
277	SGMCI	AUROC	0.8428627679809495
277	SGMCI	AUPRC	0.8389834957426132
277	SGMCI	Precision	0.629165386012462
277	SGMCI	Recall	0.9803897664536129
277	SGMCI	F1	0.7664568746319563
277	Complete Hi-C clique	AUROC	0.5640699856567701
277	Complete Hi-C clique	AUPRC	0.5871389782718408
277	Complete Hi-C clique	Precision	0.9849342105263158
277	Complete Hi-C clique	Recall	0.1303662550723628
277	Complete Hi-C clique	F1	0.23025577138990136
278	SGMCI	AUROC	0.8423496552814222
278	SGMCI	AUPRC	0.8392068980795665
278	SGMCI	Precision	0.6290319875203382
278	SGMCI	Recall	0.9796670091781466
278	SGMCI	F1	0.7661369680171882
278	Complete Hi-C clique	AUROC	0.5639005979150659
278	Complete Hi-C clique	AUPRC	0.5870485613318828
278	Complete Hi-C clique	Precision	0.986047741850162
278	Complete Hi-C clique	Recall	0.129852487852453
278	Complete Hi-C clique	F1	0.2294842298843499
279	SGMCI	AUROC	0.8421180770133827
279	SGMCI	AUPRC	0.8383619849939636
279	SGMCI	Precision	0.628502806713771
279	SGMCI	Recall	0.9798498754767586
279	SGMCI	F1	0.7658001926002049
279	Complete Hi-C clique	AUROC	0.564701427878505
279	Complete Hi-C clique	AUPRC	0.5878360857483885
279	Complete Hi-C clique	Precision	0.9867233485938522
279	Complete Hi-C clique	Recall	0.13137637367421934
279	Complete Hi-C clique	F1	0.2318793803024714
280	SGMCI	AUROC	0.8426480510942672
280	SGMCI	AUPRC	0.839043296310998
280	SGMCI	Precision	0.6296302510668523
280	SGMCI	Recall	0.9803026872637977
280	SGMCI	F1	0.7667750779028386
280	Complete Hi-C clique	AUROC	0.5636630675877456
280	Complete Hi-C clique	AUPRC	0.5869057892838294
280	Complete Hi-C clique	Precision	0.9873535676251332
280	Complete Hi-C clique	Recall	0.1291732701718943
280	Complete Hi-C clique	F1	0.22845790146463166
281	SGMCI	AUROC	0.8432831758661731
281	SGMCI	AUPRC	0.8397738863613755
281	SGMCI	Precision	0.6290049459300864
281	SGMCI	Recall	0.9800849892892597
281	SGMCI	F1	0.7662446855224954
281	Complete Hi-C clique	AUROC	0.5646068629530834
281	Complete Hi-C clique	AUPRC	0.5877895692580615
281	Complete Hi-C clique	Precision	0.9874057067891112
281	Complete Hi-C clique	Recall	0.1310803044288476
281	Complete Hi-C clique	F1	0.23143685185612264
282	SGMCI	AUROC	0.8430500232021148
282	SGMCI	AUPRC	0.8395412561737237
282	SGMCI	Precision	0.6293221600031327
282	SGMCI	Recall	0.9796147616642574
282	SGMCI	F1	0.7663361682850983
282	Complete Hi-C clique	AUROC	0.5654169980012258
282	Complete Hi-C clique	AUPRC	0.5885237130780147
282	Complete Hi-C clique	Precision	0.9870533402382186
282	Complete Hi-C clique	Recall	0.13277834863024435
282	Complete Hi-C clique	F1	0.2340696621279339
283	SGMCI	AUROC	0.8413759728468345
283	SGMCI	AUPRC	0.8381291634974279
283	SGMCI	Precision	0.629037403524875
283	SGMCI	Recall	0.9787004301711977
283	SGMCI	F1	0.7658452323762993
283	Complete Hi-C clique	AUROC	0.5648123045540888
283	Complete Hi-C clique	AUPRC	0.5879563798687237
283	Complete Hi-C clique	Precision	0.9869994120337101
283	Complete Hi-C clique	Recall	0.13155923997283128
283	Complete Hi-C clique	F1	0.23217180836758997
284	SGMCI	AUROC	0.8409265695774397
284	SGMCI	AUPRC	0.8369318212751451
284	SGMCI	Precision	0.6288021007933847
284	SGMCI	Recall	0.9800153259374075
284	SGMCI	F1	0.7660728750450959
284	Complete Hi-C clique	AUROC	0.5626926415433847
284	Complete Hi-C clique	AUPRC	0.5859929573657736
284	Complete Hi-C clique	Precision	0.9872288668153254
284	Complete Hi-C clique	Recall	0.12722269632003344
284	Complete Hi-C clique	F1	0.22539861305028658
285	SGMCI	AUROC	0.8421691226190867
285	SGMCI	AUPRC	0.8385847436998765
285	SGMCI	Precision	0.6295939728419662
285	SGMCI	Recall	0.9794841428795347
285	SGMCI	F1	0.7664976694742006
285	Complete Hi-C clique	AUROC	0.5643697214522674
285	Complete Hi-C clique	AUPRC	0.5875499684073158
285	Complete Hi-C clique	Precision	0.9871044147641292
285	Complete Hi-C clique	Recall	0.1306449084797715
285	Complete Hi-C clique	F1	0.23074970969800898
286	SGMCI	AUROC	0.843103116348042
286	SGMCI	AUPRC	0.8388723396316868
286	SGMCI	Precision	0.6300359943797267
286	SGMCI	Recall	0.9800675734512966
286	SGMCI	F1	0.7670038878685552
286	Complete Hi-C clique	AUROC	0.5646120224175137
286	Complete Hi-C clique	AUPRC	0.5877671834551919
286	Complete Hi-C clique	Precision	0.9869602254111788
286	Complete Hi-C clique	Recall	0.1311586756996813
286	Complete Hi-C clique	F1	0.23154674517098517
287	SGMCI	AUROC	0.8426132992915845
287	SGMCI	AUPRC	0.8390078462017896
287	SGMCI	Precision	0.6286597431053179
287	SGMCI	Recall	0.9793883557707379
287	SGMCI	F1	0.7657756413748026
287	Complete Hi-C clique	AUROC	0.5645369912620135
287	Complete Hi-C clique	AUPRC	0.5876885271251776
287	Complete Hi-C clique	Precision	0.986817943336831
287	Complete Hi-C clique	Recall	0.13102805691495847
287	Complete Hi-C clique	F1	0.2313392678689482
288	SGMCI	AUROC	0.8411608702659319
